SEX		AGE		HEIGHT		WEIGHT
1		40		68		175
2		57		64		160
2		70		62		140
2		36		60		150
2		37		63		118
1		42		71		235
1		60		69		214
1		57		65		165
1		50		69		195
2		66		66		165
2		41		60		185
2		69		63		129
1		44		72		250
2		39		66		179
2		85		63		160
2		24		64		147
2		51		69		225
2		28		64		190
2		52		67		150
2		57		64		130
1		35		68		160
2		66		63		212
1		56		67		235
1		63		69		260
1		67		72		180
2		52		65		114
2		85		67		155
2		50		65		152
1		67		64		160
1		46		71		220
1		42		74		190
2		41		68		215
2		65		62		180
2		35		62		143
2		58		65		230
2		40		62		150
2		67		67		140
2		50		61		160
2		60		65		182
2		24		66		165
2		31		60		157
1		45		63		210
1		80		74		158
2		64		66		120
1		39		69		162
1		71		65		235
1		35		71		140
1		26		74		160
1		45		72		265
2		62		65		197
1		51		71		185
1		44		75		275
1		19		68		140
2		68		66		137
1		68		71		170
2		47		62		119
1		32		74		143
2		72		66		141
2		25		63		160
1		61		70		173
1		67		71		200
2		37		65		176
1		34		73		255
2		64		61		123
1		70		69		215
1		60		73		272
2		70		67		122
1		52		71		180
2		47		68		205
1		18		69		220
1		62		67		170
2		68		65		153
1		40		69		185
1		69		70		165
1		43		69		185
2		73		65		133
1		39		69		180
1		78		69		200
1		42		76		245
2		74		66		160
1		68		67		140
1		80		69		200
2		44		62		123
2		85		62		153
1		61		72		185
2		74		66		195
1		35		76		243
1		54		70		206
1		51		66		210
1		83		70		165
1		26		67		285
1		66		66		145
1		55		69		210
1		49		72		190
1		40		65		167
2		54		64		226
2		82		66		155
2		41		61		197
1		47		67		187
2		61		61		200
2		84		70		167
2		52		68		128
1		70		70		195
1		29		70		236
1		83		68		155
2		85		64		168
1		52		71		140
1		81		70		180
2		38		64		122
1		45		66		210
2		34		66		200
1		71		74		186
1		76		70		185
2		36		65		190
2		64		61		114
1		80		68		260
1		31		68		225
2		60		62		180
2		33		62		130
2		41		63		180
1		84		72		200
1		61		71		200
1		30		69		195
2		63		64		179
2		55		66		210
2		53		63		137
1		18		74		235
2		22		65		144
2		37		66		220
2		44		70		210
1		75		69		180
2		66		65		200
2		43		64		155
2		55		60		138
2		18		68		150
1		58		66		195
2		23		65		145
1		29		71		220
1		39		70		171
1		42		64		172
1		69		68		165
1		22		74		180
1		67		72		205
1		18		72		240
2		49		65		120
2		78		61		104
1		74		67		275
1		52		69		190
2		65		67		158
2		71		61		168
2		78		61		104
1		83		72		224
2		59		67		165
2		61		67		191
2		23		66		146
1		49		72		269
1		44		75		200
1		33		67		160
2		60		62		157
1		45		70		280
2		56		64		160
2		54		67		175
1		28		70		240
1		44		64		155
2		69		62		125
1		60		63		165
1		28		74		270
2		33		69		215
2		53		59		140
1		67		68		182
2		31		66		130
2		55		64		170
2		69		68		210
2		63		65		145
2		26		68		119
2		61		70		175
1		42		71		190
2		62		66		150
2		60		61		190
1		56		70		270
1		65		74		190
1		18		69		147
2		64		66		180
1		48		69		220
2		33		62		116
1		21		66		250
2		59		65		170
2		39		63		153
2		23		63		100
2		66		66		193
1		82		72		182
1		36		70		175
2		63		65		160
1		79		67		215
2		73		65		178
1		77		70		284
2		85		64		110
1		65		71		220
1		47		72		240
1		71		69		211
1		55		71		180
2		73		62		150
2		59		61		145
2		67		66		180
1		29		71		155
1		31		69		195
2		52		63		200
2		53		63		138
1		37		74		245
2		58		62		255
2		85		61		165
2		66		64		180
2		64		65		165
2		29		66		170
1		42		70		245
2		63		62		170
1		25		75		190
2		85		63		180
1		41		68		186
1		39		69		160
1		75		74		195
2		35		64		175
1		81		71		175
1		26		68		210
2		62		69		230
1		75		71		175
2		49		65		180
2		85		66		133
1		65		74		200
2		19		62		155
1		66		73		235
1		38		70		202
2		40		64		170
1		31		72		185
2		64		68		173
2		80		60		200
2		70		61		118
1		67		68		255
2		85		63		135
2		39		64		168
2		46		61		127
1		61		69		190
1		21		70		150
1		30		70		178
2		58		66		195
1		44		74		210
2		40		62		147
2		51		60		134
1		66		70		160
1		49		67		175
2		33		64		122
1		39		66		155
1		28		75		160
2		53		64		182
2		30		64		136
1		64		69		190
1		52		66		188
1		34		71		170
2		77		60		150
2		24		65		140
1		72		67		150
2		81		66		250
1		28		67		160
2		71		62		145
2		25		63		115
2		80		60		124
1		67		71		225
2		75		63		123
1		56		69		161
1		85		68		140
2		85		59		150
1		68		69		190
2		68		62		185
1		48		71		220
1		65		69		195
1		57		70		260
1		34		70		145
2		39		67		160
1		80		63		160
2		72		67		145
2		31		66		120
1		57		70		165
1		64		68		180
1		33		74		195
1		38		69		211
1		76		71		185
2		74		63		120
2		36		67		175
2		36		66		190
1		39		73		205
1		66		73		193
1		33		70		210
2		66		62		143
1		85		70		165
2		42		65		180
1		70		63		170
2		55		62		215
2		59		61		110
1		30		71		165
1		70		70		155
2		75		66		145
2		68		62		175
2		44		66		155
2		66		63		180
2		26		62		180
2		56		70		225
2		46		67		166
1		52		72		190
1		37		72		185
2		51		64		136
2		23		65		210
1		56		70		175
2		78		65		123
1		65		75		200
2		80		60		145
2		64		62		135
2		37		65		160
2		72		68		180
2		47		63		140
1		25		70		140
1		54		70		165
2		32		63		170
1		60		75		217
1		71		70		201
2		41		67		195
1		78		65		158
2		51		66		165
1		38		68		200
1		51		71		195
1		52		71		190
1		18		66		130
2		67		65		190
1		69		64		170
1		68		70		184
2		27		64		135
2		60		64		130
2		67		64		125
2		57		60		245
1		60		69		195
2		23		63		117
2		35		66		170
2		41		65		220
2		84		64		125
2		48		68		204
2		69		61		147
2		79		63		240
2		74		65		135
2		19		63		240
2		29		66		150
2		71		65		120
2		68		64		270
1		71		68		179
1		25		71		180
2		62		63		199
1		61		69		185
2		59		64		145
2		39		64		155
2		65		60		120
1		74		73		200
2		73		62		130
2		80		62		130
2		70		65		150
2		68		67		147
2		55		67		155
2		53		64		158
2		49		65		170
1		38		74		265
2		45		63		146
1		61		71		200
2		24		67		195
2		67		62		190
1		44		71		250
1		40		69		230
1		71		68		193
2		34		63		120
1		60		72		220
2		81		63		105
2		71		68		157
2		33		68		150
2		49		66		140
2		85		67		155
2		61		66		195
2		53		63		135
1		34		72		289
1		34		66		180
1		42		70		245
1		53		68		235
2		50		60		117
2		65		67		250
2		67		69		151
2		50		68		140
1		20		71		180
2		78		63		168
2		39		61		140
2		60		61		103
2		67		64		150
1		45		64		150
2		67		65		117
1		28		71		190
1		58		69		185
1		85		72		220
2		52		67		220
1		45		73		195
2		68		60		166
2		36		66		160
2		35		67		180
1		29		72		150
2		52		65		240
1		69		66		170
2		41		61		120
2		35		66		178
1		60		71		200
2		53		63		196
2		52		64		125
1		80		66		148
2		28		62		168
1		65		72		217
2		30		61		110
1		36		70		185
2		69		69		175
2		53		65		230
1		26		69		180
2		32		64		106
1		68		65		138
2		33		62		165
2		38		64		160
2		56		65		174
2		57		65		152
2		21		63		160
2		27		65		130
2		72		61		176
2		62		65		186
2		31		67		170
1		55		73		255
1		68		68		225
2		75		61		225
1		72		71		210
2		75		67		215
1		69		72		251
2		52		63		125
2		50		60		165
2		50		67		122
1		58		69		195
2		66		64		150
2		39		67		165
2		37		67		175
2		79		63		151
1		35		68		165
2		64		65		108
2		85		61		132
2		50		64		180
2		85		67		160
2		33		62		170
1		61		68		180
2		61		60		130
1		35		75		185
1		33		71		150
1		45		71		250
2		38		60		180
2		64		70		193
2		27		62		244
2		32		65		165
2		81		63		101
2		23		64		205
1		37		73		180
2		45		63		160
2		77		69		200
2		41		63		150
2		61		63		109
2		64		62		200
1		54		72		235
1		85		68		179
1		36		70		164
2		80		61		102
2		85		65		184
2		53		66		242
2		25		63		140
2		64		61		157
2		69		64		143
1		75		71		148
2		25		61		130
1		67		69		175
2		71		60		130
2		67		67		190
2		58		65		185
1		45		74		202
1		37		72		175
1		73		72		180
1		74		68		152
1		24		68		220
2		51		64		167
2		69		69		160
1		74		72		200
2		85		64		135
2		54		60		138
2		44		62		160
1		40		67		180
1		33		72		210
2		51		61		126
1		67		71		160
2		56		68		155
2		52		61		141
2		20		63		120
2		68		65		125
1		85		72		188
2		52		62		178
1		22		69		185
2		62		65		200
2		56		62		146
2		41		64		160
2		70		66		145
2		61		65		175
2		43		64		130
2		66		68		155
2		84		66		183
1		66		66		180
2		71		64		157
2		38		64		145
2		62		65		172
2		28		60		130
2		63		68		135
1		33		66		150
2		80		62		175
1		62		71		202
2		35		67		175
2		22		65		130
1		53		65		170
2		60		63		180
2		49		61		165
1		69		68		190
2		43		62		120
2		30		63		150
2		62		65		190
1		66		68		225
2		85		63		165
1		20		70		145
2		29		64		250
2		30		67		125
2		82		62		129
1		20		68		140
2		85		62		137
1		36		71		170
1		85		71		234
1		41		67		180
1		62		71		180
2		21		64		125
1		76		67		175
1		34		66		230
1		34		76		260
1		23		71		170
2		71		61		112
2		63		61		107
1		81		70		215
2		84		61		142
2		69		65		140
2		85		64		155
1		63		67		182
2		53		63		200
2		61		66		147
1		58		73		240
1		63		70		150
1		51		72		203
2		55		60		127
2		32		61		160
2		63		67		190
2		74		62		206
2		60		64		139
2		69		61		162
2		68		64		128
2		60		67		134
2		59		64		250
2		32		60		155
2		35		66		150
1		23		68		170
2		78		66		195
1		69		68		240
2		54		66		150
2		85		67		170
2		57		63		210
2		68		62		150
1		36		73		235
1		36		69		186
2		61		63		185
2		78		67		190
2		84		64		155
1		84		74		189
2		22		60		134
1		33		70		185
2		80		64		150
2		67		62		182
2		32		67		140
1		60		70		230
1		29		73		220
2		65		63		190
2		76		64		155
2		31		67		160
2		40		61		150
1		51		71		190
2		56		65		250
1		63		70		260
1		18		63		128
2		51		65		171
2		70		67		170
2		50		64		132
1		38		71		198
1		76		71		224
2		61		62		180
1		42		72		220
1		85		71		220
2		31		66		179
2		85		63		125
2		25		60		200
1		84		71		232
2		26		64		145
1		33		72		185
2		73		64		208
2		66		67		134
2		29		64		273
1		61		70		185
1		29		65		135
2		40		63		100
1		57		66		170
2		31		66		267
1		24		70		235
2		75		68		200
2		71		65		160
1		57		74		175
1		85		68		210
2		75		59		164
2		34		65		145
1		82		75		205
2		64		62		150
1		64		74		250
2		80		69		192
1		50		73		230
1		35		71		165
2		68		66		140
2		37		64		180
1		53		73		220
1		27		70		185
1		60		71		180
2		61		62		160
1		25		67		136
2		35		68		180
1		79		68		135
1		63		72		242
1		27		72		145
2		73		62		129
2		68		63		130
2		36		65		150
2		67		65		150
1		54		72		215
2		68		65		165
2		34		62		115
2		28		66		140
2		43		62		117
2		24		63		158
1		79		67		180
2		59		65		202
2		77		63		130
2		27		67		205
1		69		69		185
2		45		67		250
1		29		74		200
2		48		62		139
1		73		66		185
1		37		73		170
1		39		68		190
2		45		66		190
1		71		67		140
2		43		69		157
1		45		65		200
1		60		72		200
2		49		70		135
1		71		71		225
1		58		74		260
2		24		69		185
1		47		71		182
2		18		63		124
1		71		73		210
2		45		64		185
1		31		69		250
1		49		70		239
2		75		67		120
1		40		71		189
2		30		67		250
2		85		69		141
1		73		68		189
1		47		66		175
2		80		63		133
2		31		64		160
1		44		71		185
1		53		72		170
2		43		62		112
1		41		72		275
2		73		67		125
1		53		72		230
2		56		68		189
2		55		69		153
2		43		62		165
1		39		67		144
1		39		74		290
1		25		70		275
2		58		60		157
2		47		66		127
2		59		59		132
1		67		66		180
1		49		69		205
2		36		63		200
2		59		60		126
2		38		65		240
1		51		67		215
2		25		64		180
1		28		69		180
2		32		65		135
1		57		71		190
2		65		65		200
2		79		70		171
1		47		72		230
1		62		72		240
1		44		73		260
1		70		68		152
2		36		67		160
2		58		62		160
1		19		71		210
1		32		71		175
2		70		61		200
1		19		70		180
1		65		63		162
2		33		66		180
1		60		67		155
1		69		73		210
2		55		67		180
1		54		70		250
2		61		67		125
2		33		65		172
1		50		72		187
1		39		71		175
2		57		67		197
2		46		67		210
2		43		60		116
2		57		62		155
2		36		65		218
2		25		64		135
2		85		63		175
1		80		67		165
1		67		72		250
2		52		68		135
2		69		62		150
2		40		61		230
1		42		70		225
1		77		71		170
1		73		68		155
2		53		66		220
2		60		61		125
2		58		67		170
2		63		64		230
2		77		63		138
1		30		68		180
1		62		72		240
1		75		72		210
2		47		62		115
1		55		64		152
2		27		59		140
1		58		65		180
1		19		68		160
2		35		65		237
2		46		64		234
1		77		69		218
2		48		68		143
1		40		63		150
2		85		65		194
2		53		67		158
2		41		67		180
2		30		69		125
1		66		71		172
2		50		63		107
2		82		66		145
1		73		68		260
1		42		75		180
1		70		72		222
2		39		66		165
2		75		66		130
1		43		69		190
1		50		70		162
1		30		72		200
2		38		64		210
1		57		69		230
2		52		62		158
1		22		65		186
2		71		62		140
1		37		72		225
2		41		65		118
2		43		63		123
1		63		69		160
2		57		69		175
2		59		60		190
1		66		70		215
2		28		60		180
1		36		68		212
1		59		71		175
1		29		67		165
2		32		66		152
2		25		68		170
2		52		67		205
1		69		75		229
2		68		63		125
2		74		63		204
2		84		59		167
1		41		70		270
1		79		69		162
2		79		64		155
1		51		71		168
2		64		64		148
1		48		65		200
1		44		69		200
2		65		67		140
2		71		65		157
1		37		69		160
2		62		66		190
1		58		75		278
1		55		73		155
1		85		71		250
2		41		64		140
2		60		60		149
1		24		70		170
1		29		69		170
1		34		68		150
2		85		59		130
2		61		60		125
2		68		67		190
2		50		62		160
2		54		66		140
1		36		68		190
2		18		66		124
2		47		63		150
2		44		65		180
2		51		69		160
2		64		62		131
1		36		73		220
1		37		72		190
2		65		67		225
1		22		68		160
2		31		63		150
2		37		69		150
1		37		68		180
1		43		66		170
2		62		60		190
1		52		75		250
2		53		63		185
2		59		63		118
1		49		68		220
1		65		73		200
1		57		72		180
2		65		62		180
2		60		64		132
1		73		72		145
2		33		61		162
1		49		72		185
2		34		62		183
1		85		68		190
2		34		66		135
1		36		74		220
2		29		69		140
1		71		66		160
2		37		61		115
1		66		72		195
2		80		62		165
1		48		66		160
2		72		64		168
1		41		69		200
2		77		64		136
1		22		69		200
2		78		62		120
2		56		68		180
2		29		63		119
2		70		68		151
2		52		67		160
2		62		63		234
1		42		64		143
1		51		70		200
1		46		72		224
1		39		72		215
1		85		66		160
2		83		62		180
2		62		62		180
1		85		70		210
2		35		64		145
2		19		67		200
1		56		65		140
1		36		75		270
2		25		63		135
1		78		75		158
1		39		72		190
1		66		72		200
1		25		66		155
1		60		63		140
1		24		68		170
1		59		67		220
1		51		73		200
2		53		64		123
2		54		65		268
2		82		62		242
2		65		66		162
1		69		63		140
2		50		66		150
2		73		63		160
1		45		72		250
2		39		65		160
2		74		61		106
2		26		67		135
2		66		66		127
2		26		65		120
1		63		65		160
2		53		62		143
1		49		72		185
2		55		60		110
1		42		65		180
2		72		66		235
2		82		61		180
2		38		64		140
1		72		69		251
2		42		61		126
2		82		59		143
2		49		66		130
2		68		60		115
2		64		64		118
2		28		63		120
1		34		74		185
2		53		64		126
2		43		62		180
2		53		65		170
2		68		61		135
2		78		67		165
1		19		71		240
1		47		71		175
2		18		59		100
1		75		71		170
1		85		69		185
2		29		70		190
2		73		63		140
2		69		62		147
2		25		63		192
2		81		63		130
1		66		68		178
2		53		63		125
2		56		67		160
2		36		64		145
1		48		67		180
2		53		65		150
2		68		62		150
2		44		66		180
2		57		60		139
1		77		67		164
1		76		67		170
1		40		72		169
1		25		66		263
1		43		67		225
2		76		61		155
2		35		67		213
2		66		62		135
2		54		61		120
2		24		68		200
2		42		66		148
2		27		69		175
2		43		67		232
2		31		66		155
1		25		71		185
1		52		68		160
2		73		66		150
2		42		60		155
1		43		69		230
1		31		71		206
2		55		63		160
2		62		65		189
2		64		67		140
1		36		74		250
1		50		68		150
2		55		64		130
2		53		64		180
1		80		73		194
1		85		74		220
1		18		68		180
1		34		72		178
1		29		69		183
2		48		62		130
1		46		74		185
2		72		68		141
1		41		70		200
2		25		67		135
1		63		71		280
2		19		64		150
2		41		68		270
2		47		65		145
2		72		65		173
1		54		75		250
1		73		73		190
2		55		66		207
2		55		65		142
2		71		61		128
1		65		70		150
1		59		71		155
1		85		73		175
1		60		63		180
1		24		68		160
2		38		61		150
2		67		63		254
1		21		67		180
2		61		69		140
1		22		69		140
2		41		65		150
2		48		62		112
1		61		69		195
2		72		64		145
2		21		67		140
1		22		69		160
1		78		67		215
2		47		67		125
2		55		59		190
1		55		75		250
2		67		62		129
1		45		74		245
1		80		67		185
2		50		64		142
1		27		65		255
1		73		68		172
1		28		72		175
1		84		71		192
1		40		72		160
1		33		74		208
2		71		67		207
1		74		67		155
1		65		76		285
1		42		68		159
1		61		69		296
1		78		72		224
2		72		66		152
2		84		61		185
1		58		73		230
2		56		67		145
2		69		62		175
2		56		65		167
1		34		70		179
2		53		69		125
1		57		74		235
2		79		63		145
1		24		72		160
2		43		66		158
1		69		67		160
1		29		73		285
2		37		65		170
1		42		71		185
1		74		70		185
2		19		65		130
1		46		71		183
1		37		68		290
1		19		72		150
1		79		68		184
1		53		70		190
1		70		65		175
2		81		65		161
2		28		66		140
2		56		68		259
2		75		62		137
1		55		70		180
2		51		61		117
1		46		68		205
1		65		71		168
1		23		69		145
1		52		68		180
2		46		64		110
1		63		70		212
2		60		66		150
2		65		66		140
1		78		69		165
1		34		71		215
2		34		62		214
2		50		60		149
1		28		72		290
2		63		69		196
1		64		67		170
1		68		73		225
1		63		72		155
1		36		72		182
2		32		63		135
2		47		59		215
1		54		68		135
2		22		66		220
2		60		63		200
2		28		62		221
1		33		64		151
1		45		74		198
1		65		72		220
2		59		66		178
2		29		65		115
1		63		68		215
2		33		59		180
1		76		70		192
1		35		71		275
1		30		72		200
1		58		67		197
2		79		62		128
1		37		76		175
1		71		69		175
2		25		68		130
1		65		73		260
2		70		64		136
2		18		62		169
2		41		66		236
2		66		66		130
2		63		64		134
1		68		66		155
1		54		69		230
1		46		68		172
2		70		60		160
1		72		69		162
2		57		64		124
1		34		72		213
1		31		71		290
1		63		67		200
1		62		72		195
1		81		64		189
2		85		65		124
1		61		69		252
1		22		70		160
1		58		67		250
1		53		69		230
1		57		69		150
2		42		65		150
1		38		66		140
2		39		66		130
1		36		68		280
1		45		70		253
1		49		66		160
2		58		64		185
1		57		74		195
2		45		67		178
1		67		74		210
2		85		66		192
2		28		63		140
1		20		68		167
2		25		62		170
1		70		74		250
2		48		64		196
2		23		60		145
2		75		66		250
1		63		71		230
1		49		70		270
1		41		70		164
2		67		64		140
1		36		74		250
2		58		60		220
1		37		72		213
2		80		65		125
1		26		68		190
2		85		66		175
2		35		63		240
1		67		66		192
1		38		66		210
1		68		71		235
1		85		67		180
1		20		69		165
1		34		66		145
2		42		61		180
2		61		67		135
1		78		68		160
2		22		62		180
1		80		74		200
2		79		68		143
2		45		62		240
1		50		72		285
2		52		66		196
1		62		72		232
2		36		67		152
1		53		71		230
2		29		63		205
1		29		66		180
1		39		66		135
1		38		72		170
2		62		63		120
2		68		62		200
2		66		68		160
1		54		70		210
2		67		60		190
2		52		62		243
2		67		70		195
2		72		64		240
1		56		72		160
1		50		70		155
2		82		69		165
2		75		64		172
2		53		63		150
1		21		69		189
1		63		69		190
1		61		68		221
1		69		68		229
2		63		66		185
1		57		74		210
1		65		65		225
1		67		72		150
1		66		67		228
1		85		64		155
2		61		65		160
2		56		61		127
1		25		73		149
2		60		61		120
1		68		68		210
2		58		62		150
2		82		64		178
1		47		67		160
2		64		63		103
2		32		61		152
1		38		72		180
2		30		65		150
2		29		63		123
2		37		70		165
1		51		70		220
1		63		68		168
1		33		69		165
1		65		64		170
1		26		76		150
2		66		63		150
2		54		66		150
2		31		60		112
2		61		59		185
1		37		71		212
2		44		64		190
1		32		67		180
2		26		67		116
1		75		70		195
1		67		75		237
1		25		71		170
1		26		72		235
1		68		72		200
2		65		65		206
1		54		70		194
2		60		60		230
2		33		65		180
2		83		64		120
1		62		70		165
1		59		72		220
2		38		63		157
2		61		63		179
1		49		68		182
2		29		60		185
2		58		67		175
2		56		62		183
2		76		67		120
2		65		63		262
2		66		61		189
1		56		73		230
1		33		72		245
2		59		65		245
